% Model:              C52_3D_base_unit_cell_recesses(square pillar) (2).mph
% Version:            COMSOL 5.2.0.220
% Date:               Jul 27 2026, 01:54
% Table:              Table 1 - Global Evaluation 2 (n_CO2_film)
% R_texture (m)          H_texture (m)            t (s)                    Total moles of CO2 captured per unit cell (mol)
1.0E-5                   2.0E-5                   1.3                      1.921255249971151E-6
1.0E-5                   2.0E-5                   1.4000000000000001       1.937356824575065E-6
1.0E-5                   2.0E-5                   1.5                      1.9533860234080594E-6
1.0E-5                   2.0E-5                   1.6                      1.9693584941714854E-6
1.0E-5                   2.0E-5                   1.7000000000000002       1.985195115679448E-6
1.0E-5                   2.0E-5                   1.8                      2.00095495645636E-6
1.0E-5                   2.0E-5                   1.9000000000000001       2.016664712916869E-6
1.0E-5                   2.0E-5                   2                        2.03232448924501E-6
1.0E-5                   2.0E-5                   5                        2.4722354882947194E-6
1.0E-5                   2.0E-5                   10                       3.1124544412435017E-6
1.0E-5                   2.0E-5                   100                      9.119605664074973E-6
1.0E-5                   2.0E-5                   100                      9.119605664074973E-6
1.0E-5                   2.0E-5                   200                      1.2845288867344014E-5
1.0E-5                   2.0E-5                   300                      1.5656628213313682E-5
1.0E-5                   2.0E-5                   400                      1.799440002447552E-5
1.0E-5                   2.0E-5                   500                      2.0040990338673096E-5
1.0E-5                   2.0E-5                   600                      2.1891303236411422E-5
1.0E-5                   2.0E-5                   700                      2.3600829127129344E-5
1.0E-5                   2.0E-5                   800                      2.5193380012055295E-5
1.0E-5                   2.0E-5                   900                      2.6683396471446702E-5
1.0E-5                   2.0E-5                   1000                     2.8088290985792827E-5
1.0E-5                   2.0E-5                   2000                     3.9462081688366537E-5
1.0E-5                   2.0E-5                   3000                     4.817806761855891E-5
1.0E-5                   2.0E-5                   4000                     5.553796691825855E-5
1.0E-5                   2.0E-5                   5000                     6.202051611320429E-5
1.0E-5                   2.0E-5                   6000                     6.788455768375901E-5
1.0E-5                   2.0E-5                   7000                     7.327136318062393E-5
1.0E-5                   2.0E-5                   8000                     7.827960853764745E-5
1.0E-5                   2.0E-5                   9000                     8.297491490775657E-5
1.0E-5                   2.0E-5                   10000                    8.741006158813438E-5
1.0E-5                   2.0E-5                   20000                    1.222581641864458E-4
1.0E-5                   2.0E-5                   30000                    1.4475889953750813E-4
1.0E-5                   2.0E-5                   40000                    1.5887054349598308E-4
1.0E-5                   2.0E-5                   50000                    1.6736174849052565E-4
1.0E-5                   2.0E-5                   60000                    1.7223123636603318E-4
1.0E-5                   2.0E-5                   70000                    1.7489016310646014E-4
1.0E-5                   2.0E-5                   80000                    1.761340297636925E-4
1.0E-5                   2.0E-5                   90000                    1.7664512927949747E-4
1.0E-5                   2.0E-5                   100000                   1.770682617388014E-4
1.0E-5                   2.0E-5                   110000                   1.7724012187618656E-4
1.0E-5                   2.0E-5                   120000                   1.773732793311889E-4
1.0E-5                   2.0E-5                   130000                   1.7745425558803979E-4
1.0E-5                   2.0E-5                   140000                   1.775004109824006E-4
1.0E-5                   2.0E-5                   150000                   1.775310039908417E-4
1.0E-5                   2.0E-5                   160000                   1.7755009140484765E-4
1.0E-5                   2.0E-5                   170000                   1.775640352253913E-4
1.0E-5                   2.0E-5                   180000                   1.7757274292118066E-4
1.0E-5                   2.0E-5                   190000                   1.7757910965343743E-4
1.0E-5                   2.0E-5                   200000                   1.7758308607967728E-4
1.0E-5                   2.75E-5                  0                        0
1.0E-5                   2.75E-5                  0.1                      0
1.0E-5                   2.75E-5                  0.2                      0
1.0E-5                   2.75E-5                  0.30000000000000004      0
1.0E-5                   2.75E-5                  0.4                      0
1.0E-5                   2.75E-5                  0.5                      0
1.0E-5                   2.75E-5                  0.6000000000000001       0
1.0E-5                   2.75E-5                  0.7000000000000001       0
1.0E-5                   2.75E-5                  0.8                      0
1.0E-5                   2.75E-5                  0.9                      0
1.0E-5                   2.75E-5                  1                        1.0551142108210817E-6
1.0E-5                   2.75E-5                  1.1                      1.9625500461795116E-6
1.0E-5                   2.75E-5                  1.2000000000000002       1.9790965984480304E-6
1.0E-5                   2.75E-5                  1.3                      1.9955607927697095E-6
1.0E-5                   2.75E-5                  1.4000000000000001       2.0119322440945215E-6
1.0E-5                   2.75E-5                  1.5                      2.028230713288302E-6
1.0E-5                   2.75E-5                  1.6                      2.0444719219397985E-6
1.0E-5                   2.75E-5                  1.7000000000000002       2.060575411392965E-6
1.0E-5                   2.75E-5                  1.8                      2.0766018896016586E-6
1.0E-5                   2.75E-5                  1.9000000000000001       2.0925778036382335E-6
1.0E-5                   2.75E-5                  2                        2.1085032575902232E-6
1.0E-5                   2.75E-5                  5                        2.556100373872936E-6
1.0E-5                   2.75E-5                  10                       3.208143093349818E-6
1.0E-5                   2.75E-5                  100                      9.321128095491206E-6
1.0E-5                   2.75E-5                  100                      9.321128095491206E-6
1.0E-5                   2.75E-5                  200                      1.3089706112780686E-5
1.0E-5                   2.75E-5                  300                      1.5916241080509086E-5
1.0E-5                   2.75E-5                  400                      1.825832550686396E-5
1.0E-5                   2.75E-5                  500                      2.030553079034203E-5
1.0E-5                   2.75E-5                  600                      2.215598342249417E-5
1.0E-5                   2.75E-5                  700                      2.386601959544938E-5
1.0E-5                   2.75E-5                  800                      2.54589566573617E-5
1.0E-5                   2.75E-5                  900                      2.6948863297000198E-5
1.0E-5                   2.75E-5                  1000                     2.83534548849159E-5
1.0E-5                   2.75E-5                  2000                     3.972713833656905E-5
1.0E-5                   2.75E-5                  3000                     4.844338174240214E-5
1.0E-5                   2.75E-5                  4000                     5.5803016686970545E-5
1.0E-5                   2.75E-5                  5000                     6.228577969624148E-5
1.0E-5                   2.75E-5                  6000                     6.814942318425301E-5
1.0E-5                   2.75E-5                  7000                     7.353657584118434E-5
1.0E-5                   2.75E-5                  8000                     7.854455441464035E-5
1.0E-5                   2.75E-5                  9000                     8.323978098979018E-5
1.0E-5                   2.75E-5                  10000                    8.767498309773279E-5
1.0E-5                   2.75E-5                  20000                    1.225231776526112E-4
1.0E-5                   2.75E-5                  30000                    1.450240013648407E-4
1.0E-5                   2.75E-5                  40000                    1.5913543262954436E-4
1.0E-5                   2.75E-5                  50000                    1.6762651394224316E-4
1.0E-5                   2.75E-5                  60000                    1.72495472519796E-4
1.0E-5                   2.75E-5                  70000                    1.751542604900179E-4
1.0E-5                   2.75E-5                  80000                    1.7639763675823185E-4
1.0E-5                   2.75E-5                  90000                    1.7690968158045413E-4
1.0E-5                   2.75E-5                  100000                   1.7733257545503845E-4
1.0E-5                   2.75E-5                  110000                   1.7750444268840106E-4
1.0E-5                   2.75E-5                  120000                   1.7763795708102657E-4
1.0E-5                   2.75E-5                  130000                   1.7771947499311964E-4
1.0E-5                   2.75E-5                  140000                   1.777654830760138E-4
1.0E-5                   2.75E-5                  150000                   1.7779624934005916E-4
1.0E-5                   2.75E-5                  160000                   1.7781530149786276E-4
1.0E-5                   2.75E-5                  170000                   1.7782932427292577E-4
1.0E-5                   2.75E-5                  180000                   1.7783801605642294E-4
1.0E-5                   2.75E-5                  190000                   1.7784441888039695E-4
1.0E-5                   2.75E-5                  200000                   1.7784838807378763E-4
1.0E-5                   3.5000000000000004E-5    0                        0
1.0E-5                   3.5000000000000004E-5    0.1                      0
1.0E-5                   3.5000000000000004E-5    0.2                      0
1.0E-5                   3.5000000000000004E-5    0.30000000000000004      0
1.0E-5                   3.5000000000000004E-5    0.4                      0
1.0E-5                   3.5000000000000004E-5    0.5                      0
1.0E-5                   3.5000000000000004E-5    0.6000000000000001       0
1.0E-5                   3.5000000000000004E-5    0.7000000000000001       0
1.0E-5                   3.5000000000000004E-5    0.8                      0
1.0E-5                   3.5000000000000004E-5    0.9                      0
1.0E-5                   3.5000000000000004E-5    1                        1.0705125120626432E-6
1.0E-5                   3.5000000000000004E-5    1.1                      1.9896271097437444E-6
1.0E-5                   3.5000000000000004E-5    1.2000000000000002       2.0067931691891358E-6
1.0E-5                   3.5000000000000004E-5    1.3                      2.023869517929752E-6
1.0E-5                   3.5000000000000004E-5    1.4000000000000001       2.0408489198393365E-6
1.0E-5                   3.5000000000000004E-5    1.5                      2.0577489489506254E-6
1.0E-5                   3.5000000000000004E-5    1.6                      2.0745877781037805E-6
1.0E-5                   3.5000000000000004E-5    1.7000000000000002       2.091279520310849E-6
1.0E-5                   3.5000000000000004E-5    1.8                      2.107890943184395E-6
1.0E-5                   3.5000000000000004E-5    1.9000000000000001       2.124448339912225E-6
1.0E-5                   3.5000000000000004E-5    2                        2.1409518274103965E-6
1.0E-5                   3.5000000000000004E-5    5                        2.6039390035695885E-6
1.0E-5                   3.5000000000000004E-5    10                       3.275751156313459E-6
1.0E-5                   3.5000000000000004E-5    100                      9.514957459571251E-6
1.0E-5                   3.5000000000000004E-5    100                      9.514957459571251E-6
1.0E-5                   3.5000000000000004E-5    200                      1.3329311551854796E-5
1.0E-5                   3.5000000000000004E-5    300                      1.617294141511731E-5
1.0E-5                   3.5000000000000004E-5    400                      1.8520923142300743E-5
1.0E-5                   3.5000000000000004E-5    500                      2.0569370575415696E-5
1.0E-5                   3.5000000000000004E-5    600                      2.242151947481783E-5
1.0E-5                   3.5000000000000004E-5    700                      2.4132700048356024E-5
1.0E-5                   3.5000000000000004E-5    800                      2.572529043529666E-5
1.0E-5                   3.5000000000000004E-5    900                      2.7214114759617733E-5
1.0E-5                   3.5000000000000004E-5    1000                     2.8618404179957297E-5
1.0E-5                   3.5000000000000004E-5    2000                     3.999194173848401E-5
1.0E-5                   3.5000000000000004E-5    3000                     4.871027153462351E-5
1.0E-5                   3.5000000000000004E-5    4000                     5.6067866787011216E-5
1.0E-5                   3.5000000000000004E-5    5000                     6.253459986486777E-5
1.0E-5                   3.5000000000000004E-5    6000                     6.838796893026367E-5
1.0E-5                   3.5000000000000004E-5    7000                     7.377732083486709E-5
1.0E-5                   3.5000000000000004E-5    8000                     7.879427417076476E-5
1.0E-5                   3.5000000000000004E-5    9000                     8.350199800928279E-5
1.0E-5                   3.5000000000000004E-5    10000                    8.794747957044214E-5
1.0E-5                   3.5000000000000004E-5    20000                    1.228033209010827E-4
1.0E-5                   3.5000000000000004E-5    30000                    1.4531117685719007E-4
1.0E-5                   3.5000000000000004E-5    40000                    1.5926515912988607E-4
1.0E-5                   3.5000000000000004E-5    50000                    1.6746261242428547E-4
1.0E-5                   3.5000000000000004E-5    60000                    1.720873060251156E-4
1.0E-5                   3.5000000000000004E-5    70000                    1.746322726083543E-4
1.0E-5                   3.5000000000000004E-5    80000                    1.7604885621993566E-4
1.0E-5                   3.5000000000000004E-5    90000                    1.7683287695582074E-4
1.0E-5                   3.5000000000000004E-5    100000                   1.773130863945846E-4
1.0E-5                   3.5000000000000004E-5    110000                   1.776523191930235E-4
1.0E-5                   3.5000000000000004E-5    120000                   1.7786647457023556E-4
1.0E-5                   3.5000000000000004E-5    130000                   1.7799160916236138E-4
1.0E-5                   3.5000000000000004E-5    140000                   1.780732035536787E-4
1.0E-5                   3.5000000000000004E-5    150000                   1.781127581707272E-4
1.0E-5                   3.5000000000000004E-5    160000                   1.7813692769815535E-4
1.0E-5                   3.5000000000000004E-5    170000                   1.7814003959314425E-4
1.0E-5                   3.5000000000000004E-5    180000                   1.7814147835710733E-4
1.0E-5                   3.5000000000000004E-5    190000                   1.7813713204756522E-4
1.0E-5                   3.5000000000000004E-5    200000                   1.78132965184178E-4
2.0E-5                   5.0E-6                   0                        0
2.0E-5                   5.0E-6                   0.1                      0
2.0E-5                   5.0E-6                   0.2                      0
2.0E-5                   5.0E-6                   0.30000000000000004      0
2.0E-5                   5.0E-6                   0.4                      0
2.0E-5                   5.0E-6                   0.5                      0
2.0E-5                   5.0E-6                   0.6000000000000001       0
2.0E-5                   5.0E-6                   0.7000000000000001       0
2.0E-5                   5.0E-6                   0.8                      0
2.0E-5                   5.0E-6                   0.9                      0
2.0E-5                   5.0E-6                   1                        1.003863300178269E-6
2.0E-5                   5.0E-6                   1.1                      1.8769096753835355E-6
2.0E-5                   5.0E-6                   1.2000000000000002       1.8924693823958407E-6
2.0E-5                   5.0E-6                   1.3                      1.907849483149119E-6
2.0E-5                   5.0E-6                   1.4000000000000001       1.923145739267617E-6
2.0E-5                   5.0E-6                   1.5                      1.9383735206178115E-6
2.0E-5                   5.0E-6                   1.6                      1.9535487833873817E-6
2.0E-5                   5.0E-6                   1.7000000000000002       1.968598200349154E-6
2.0E-5                   5.0E-6                   1.8                      1.983576148084805E-6
2.0E-5                   5.0E-6                   1.9000000000000001       1.998507673579759E-6
2.0E-5                   5.0E-6                   2                        2.0133928704288115E-6
2.0E-5                   5.0E-6                   5                        2.4320001195175772E-6
2.0E-5                   5.0E-6                   10                       3.043967308283581E-6
2.0E-5                   5.0E-6                   100                      8.867798501454575E-6
2.0E-5                   5.0E-6                   100                      8.867798501454575E-6
2.0E-5                   5.0E-6                   200                      1.2536459507555739E-5
2.0E-5                   5.0E-6                   300                      1.532609671893012E-5
2.0E-5                   5.0E-6                   400                      1.767518097885035E-5
2.0E-5                   5.0E-6                   500                      1.974609908025966E-5
2.0E-5                   5.0E-6                   600                      2.1610241411675435E-5
2.0E-5                   5.0E-6                   700                      2.3319461447759064E-5
2.0E-5                   5.0E-6                   800                      2.4908300147443787E-5
2.0E-5                   5.0E-6                   900                      2.6397063301729803E-5
2.0E-5                   5.0E-6                   1000                     2.7804050103322187E-5
2.0E-5                   5.0E-6                   2000                     3.9193042822695235E-5
2.0E-5                   5.0E-6                   3000                     4.793531579185456E-5
2.0E-5                   5.0E-6                   4000                     5.5286297679847385E-5
2.0E-5                   5.0E-6                   5000                     6.1754355503526E-5
2.0E-5                   5.0E-6                   6000                     6.762008481726685E-5
2.0E-5                   5.0E-6                   7000                     7.301614633553042E-5
2.0E-5                   5.0E-6                   8000                     7.802519144767977E-5
2.0E-5                   5.0E-6                   9000                     8.272391595632057E-5
2.0E-5                   5.0E-6                   10000                    8.716176760107373E-5
2.0E-5                   5.0E-6                   20000                    1.220301788431008E-4
2.0E-5                   5.0E-6                   30000                    1.445846506121271E-4
2.0E-5                   5.0E-6                   40000                    1.5858965316050685E-4
2.0E-5                   5.0E-6                   50000                    1.6683375015823896E-4
2.0E-5                   5.0E-6                   60000                    1.7149460189890545E-4
2.0E-5                   5.0E-6                   70000                    1.740644255729962E-4
2.0E-5                   5.0E-6                   80000                    1.7549628582011565E-4
2.0E-5                   5.0E-6                   90000                    1.7628631172307585E-4
2.0E-5                   5.0E-6                   100000                   1.7677330801830235E-4
2.0E-5                   5.0E-6                   110000                   1.7711495095850194E-4
2.0E-5                   5.0E-6                   120000                   1.7733132352607247E-4
2.0E-5                   5.0E-6                   130000                   1.774586153938623E-4
2.0E-5                   5.0E-6                   140000                   1.7754074797917595E-4
2.0E-5                   5.0E-6                   150000                   1.775814024411726E-4
2.0E-5                   5.0E-6                   160000                   1.776057732704592E-4
2.0E-5                   5.0E-6                   170000                   1.7760945470105796E-4
2.0E-5                   5.0E-6                   180000                   1.7761081197422833E-4
2.0E-5                   5.0E-6                   190000                   1.7760664620996902E-4
2.0E-5                   5.0E-6                   200000                   1.776024012139975E-4
2.0E-5                   1.25E-5                  0                        0
2.0E-5                   1.25E-5                  0.1                      0
2.0E-5                   1.25E-5                  0.2                      0
2.0E-5                   1.25E-5                  0.30000000000000004      0
2.0E-5                   1.25E-5                  0.4                      0
2.0E-5                   1.25E-5                  0.5                      0
2.0E-5                   1.25E-5                  0.6000000000000001       0
2.0E-5                   1.25E-5                  0.7000000000000001       0
2.0E-5                   1.25E-5                  0.8                      0
2.0E-5                   1.25E-5                  0.9                      0
2.0E-5                   1.25E-5                  1                        1.0316669482910557E-6
2.0E-5                   1.25E-5                  1.1                      1.919569656877128E-6
2.0E-5                   1.25E-5                  1.2000000000000002       1.936247946176672E-6
2.0E-5                   1.25E-5                  1.3                      1.9528423238639097E-6
2.0E-5                   1.25E-5                  1.4000000000000001       1.9693422681936202E-6
2.0E-5                   1.25E-5                  1.5                      1.9857678118445676E-6
2.0E-5                   1.25E-5                  1.6                      2.0021349842949514E-6
2.0E-5                   1.25E-5                  1.7000000000000002       2.0183619751197E-6
2.0E-5                   1.25E-5                  1.8                      2.034510338898276E-6
2.0E-5                   1.25E-5                  1.9000000000000001       2.0506072282343396E-6
2.0E-5                   1.25E-5                  2                        2.0666527519814815E-6
2.0E-5                   1.25E-5                  5                        2.517312833165348E-6
2.0E-5                   1.25E-5                  10                       3.1730046803079117E-6
2.0E-5                   1.25E-5                  100                      9.319262008336503E-6
2.0E-5                   1.25E-5                  100                      9.319262008336503E-6
2.0E-5                   1.25E-5                  200                      1.3138746525668087E-5
2.0E-5                   1.25E-5                  300                      1.6031778610880152E-5
2.0E-5                   1.25E-5                  400                      1.8438171424453922E-5
2.0E-5                   1.25E-5                  500                      2.0539274211472052E-5
2.0E-5                   1.25E-5                  600                      2.2431960958414404E-5
2.0E-5                   1.25E-5                  700                      2.4173184846484724E-5
