% Model:              C52_3D_base_unit_cell_recesses(squarerecesses).mph
% Version:            COMSOL 5.2.0.220
% Date:               Jul 27 2026, 17:39
% Table:              Table 3 - Global Evaluation 3 (n_CO2_film)
% R_texture (m)          H_texture (m)            t (s)                    Total moles of CO2 captured per unit cell (mol)
1.0E-5                   2.0E-5                   1.3                      1.8954164343460841E-6
1.0E-5                   2.0E-5                   1.4000000000000001       1.910873971215352E-6
1.0E-5                   2.0E-5                   1.5                      1.926262215395732E-6
1.0E-5                   2.0E-5                   1.6                      1.941597010984297E-6
1.0E-5                   2.0E-5                   1.7000000000000002       1.956799723332979E-6
1.0E-5                   2.0E-5                   1.8                      1.9719322631526793E-6
1.0E-5                   2.0E-5                   1.9000000000000001       1.9870177065024242E-6
1.0E-5                   2.0E-5                   2                        2.0020561459068664E-6
1.0E-5                   2.0E-5                   5                        2.424963516587707E-6
1.0E-5                   2.0E-5                   10                       3.0423708098484934E-6
1.0E-5                   2.0E-5                   100                      8.970102446088332E-6
1.0E-5                   2.0E-5                   100                      8.970102446088332E-6
1.0E-5                   2.0E-5                   200                      1.2732341841359279E-5
1.0E-5                   2.0E-5                   300                      1.560121462899981E-5
1.0E-5                   2.0E-5                   400                      1.8019474635787607E-5
1.0E-5                   2.0E-5                   500                      2.0152812265173145E-5
1.0E-5                   2.0E-5                   600                      2.207459035810679E-5
1.0E-5                   2.0E-5                   700                      2.38360808831582E-5
1.0E-5                   2.0E-5                   800                      2.5472817222324147E-5
1.0E-5                   2.0E-5                   900                      2.7006058689474947E-5
1.0E-5                   2.0E-5                   1000                     2.845460265144992E-5
1.0E-5                   2.0E-5                   2000                     4.015752230982075E-5
1.0E-5                   2.0E-5                   3000                     4.911032795732298E-5
1.0E-5                   2.0E-5                   4000                     5.662009670312697E-5
1.0E-5                   2.0E-5                   5000                     6.321231481409626E-5
1.0E-5                   2.0E-5                   6000                     6.91795992744835E-5
1.0E-5                   2.0E-5                   7000                     7.466352927300643E-5
1.0E-5                   2.0E-5                   8000                     7.974662506884413E-5
1.0E-5                   2.0E-5                   9000                     8.45074283454537E-5
1.0E-5                   2.0E-5                   10000                    8.899591849044983E-5
1.0E-5                   2.0E-5                   20000                    1.2391289308697428E-4
1.0E-5                   2.0E-5                   30000                    1.459461971934832E-4
1.0E-5                   2.0E-5                   40000                    1.5924984739011696E-4
1.0E-5                   2.0E-5                   50000                    1.66850781926047E-4
1.0E-5                   2.0E-5                   60000                    1.7101175801881215E-4
1.0E-5                   2.0E-5                   70000                    1.7321638599618566E-4
1.0E-5                   2.0E-5                   80000                    1.7441788299413745E-4
1.0E-5                   2.0E-5                   90000                    1.7505258357975432E-4
1.0E-5                   2.0E-5                   100000                   1.7547183114909423E-4
1.0E-5                   2.0E-5                   110000                   1.7576118906986895E-4
1.0E-5                   2.0E-5                   120000                   1.7594963557650468E-4
1.0E-5                   2.0E-5                   130000                   1.7607632521314382E-4
1.0E-5                   2.0E-5                   140000                   1.7613822110380622E-4
1.0E-5                   2.0E-5                   150000                   1.7618092373290157E-4
1.0E-5                   2.0E-5                   160000                   1.761899494014706E-4
1.0E-5                   2.0E-5                   170000                   1.761976405765876E-4
1.0E-5                   2.0E-5                   180000                   1.761933647050839E-4
1.0E-5                   2.0E-5                   190000                   1.761911930239605E-4
1.0E-5                   2.0E-5                   200000                   1.761864519253184E-4
1.0E-5                   2.75E-5                  0                        0
1.0E-5                   2.75E-5                  0.1                      0
1.0E-5                   2.75E-5                  0.2                      0
1.0E-5                   2.75E-5                  0.30000000000000004      0
1.0E-5                   2.75E-5                  0.4                      0
1.0E-5                   2.75E-5                  0.5                      0
1.0E-5                   2.75E-5                  0.6000000000000001       0
1.0E-5                   2.75E-5                  0.7000000000000001       0
1.0E-5                   2.75E-5                  0.8                      0
1.0E-5                   2.75E-5                  0.9                      0
1.0E-5                   2.75E-5                  1                        9.979576687152717E-7
1.0E-5                   2.75E-5                  1.1                      1.8668524199448656E-6
1.0E-5                   2.75E-5                  1.2000000000000002       1.882990855376361E-6
1.0E-5                   2.75E-5                  1.3                      1.898946680179233E-6
1.0E-5                   2.75E-5                  1.4000000000000001       1.9148137932457952E-6
1.0E-5                   2.75E-5                  1.5                      1.9306103262403034E-6
1.0E-5                   2.75E-5                  1.6                      1.946352223320499E-6
1.0E-5                   2.75E-5                  1.7000000000000002       1.9619584230227145E-6
1.0E-5                   2.75E-5                  1.8                      1.977493709808251E-6
1.0E-5                   2.75E-5                  1.9000000000000001       1.9929806949428365E-6
1.0E-5                   2.75E-5                  2                        2.0084194750600213E-6
1.0E-5                   2.75E-5                  5                        2.4423561973244593E-6
1.0E-5                   2.75E-5                  10                       3.076274017336999E-6
1.0E-5                   2.75E-5                  100                      9.10863396885471E-6
1.0E-5                   2.75E-5                  100                      9.10863396885471E-6
1.0E-5                   2.75E-5                  200                      1.2931896698664442E-5
1.0E-5                   2.75E-5                  300                      1.5849831383719142E-5
1.0E-5                   2.75E-5                  400                      1.831155387150323E-5
1.0E-5                   2.75E-5                  500                      2.0483142470860193E-5
1.0E-5                   2.75E-5                  600                      2.2438084467091488E-5
1.0E-5                   2.75E-5                  700                      2.4231413307714868E-5
1.0E-5                   2.75E-5                  800                      2.589806040582549E-5
1.0E-5                   2.75E-5                  900                      2.7460346983454154E-5
1.0E-5                   2.75E-5                  1000                     2.8937091800510188E-5
1.0E-5                   2.75E-5                  2000                     4.087341796126403E-5
1.0E-5                   2.75E-5                  3000                     5.000397680208975E-5
1.0E-5                   2.75E-5                  4000                     5.765184858884723E-5
1.0E-5                   2.75E-5                  5000                     6.436258196415203E-5
1.0E-5                   2.75E-5                  6000                     7.04306089635047E-5
1.0E-5                   2.75E-5                  7000                     7.599082005076512E-5
1.0E-5                   2.75E-5                  8000                     8.113775935302724E-5
1.0E-5                   2.75E-5                  9000                     8.595166940876772E-5
1.0E-5                   2.75E-5                  10000                    9.048597101690275E-5
1.0E-5                   2.75E-5                  20000                    1.2545044623760488E-4
1.0E-5                   2.75E-5                  30000                    1.4714483105951153E-4
1.0E-5                   2.75E-5                  40000                    1.6003443488347922E-4
1.0E-5                   2.75E-5                  50000                    1.672785976466846E-4
1.0E-5                   2.75E-5                  60000                    1.7117245163032277E-4
1.0E-5                   2.75E-5                  70000                    1.732032797598627E-4
1.0E-5                   2.75E-5                  80000                    1.7430698198128984E-4
1.0E-5                   2.75E-5                  90000                    1.7494016310136962E-4
1.0E-5                   2.75E-5                  100000                   1.7530421109991667E-4
1.0E-5                   2.75E-5                  110000                   1.7557495000712514E-4
1.0E-5                   2.75E-5                  120000                   1.757456709900057E-4
1.0E-5                   2.75E-5                  130000                   1.7584890621323253E-4
1.0E-5                   2.75E-5                  140000                   1.7590160853459582E-4
1.0E-5                   2.75E-5                  150000                   1.7592861307159002E-4
1.0E-5                   2.75E-5                  160000                   1.759337437919598E-4
1.0E-5                   2.75E-5                  170000                   1.7593465510069137E-4
1.0E-5                   2.75E-5                  180000                   1.7592926660188078E-4
1.0E-5                   2.75E-5                  190000                   1.7592505749253944E-4
1.0E-5                   2.75E-5                  200000                   1.7592052808683762E-4
1.0E-5                   3.5000000000000004E-5    0                        0
1.0E-5                   3.5000000000000004E-5    0.1                      0
1.0E-5                   3.5000000000000004E-5    0.2                      0
1.0E-5                   3.5000000000000004E-5    0.30000000000000004      0
1.0E-5                   3.5000000000000004E-5    0.4                      0
1.0E-5                   3.5000000000000004E-5    0.5                      0
1.0E-5                   3.5000000000000004E-5    0.6000000000000001       0
1.0E-5                   3.5000000000000004E-5    0.7000000000000001       0
1.0E-5                   3.5000000000000004E-5    0.8                      0
1.0E-5                   3.5000000000000004E-5    0.9                      0
1.0E-5                   3.5000000000000004E-5    1                        1.014587112841254E-6
1.0E-5                   3.5000000000000004E-5    1.1                      1.888669969892258E-6
1.0E-5                   3.5000000000000004E-5    1.2000000000000002       1.90491433263103E-6
1.0E-5                   3.5000000000000004E-5    1.3                      1.9210768383689656E-6
1.0E-5                   3.5000000000000004E-5    1.4000000000000001       1.937147041421932E-6
1.0E-5                   3.5000000000000004E-5    1.5                      1.9531449687308095E-6
1.0E-5                   3.5000000000000004E-5    1.6                      1.96908673803946E-6
1.0E-5                   3.5000000000000004E-5    1.7000000000000002       1.9848909079624827E-6
1.0E-5                   3.5000000000000004E-5    1.8                      2.0006185489331113E-6
1.0E-5                   3.5000000000000004E-5    1.9000000000000001       2.016296842851795E-6
1.0E-5                   3.5000000000000004E-5    2                        2.031925888850891E-6
1.0E-5                   3.5000000000000004E-5    5                        2.471166326025484E-6
1.0E-5                   3.5000000000000004E-5    10                       3.1119033908423904E-6
1.0E-5                   3.5000000000000004E-5    100                      9.240785327298791E-6
1.0E-5                   3.5000000000000004E-5    100                      9.240785327298791E-6
1.0E-5                   3.5000000000000004E-5    200                      1.3127747920945449E-5
1.0E-5                   3.5000000000000004E-5    300                      1.6094836642999687E-5
1.0E-5                   3.5000000000000004E-5    400                      1.859818362630217E-5
1.0E-5                   3.5000000000000004E-5    500                      2.0807961775526275E-5
1.0E-5                   3.5000000000000004E-5    600                      2.279980191538356E-5
1.0E-5                   3.5000000000000004E-5    700                      2.4627020899993253E-5
1.0E-5                   3.5000000000000004E-5    800                      2.632584047649052E-5
1.0E-5                   3.5000000000000004E-5    900                      2.7918024044772588E-5
1.0E-5                   3.5000000000000004E-5    1000                     2.9422940747392703E-5
1.0E-5                   3.5000000000000004E-5    2000                     4.1595983993556237E-5
1.0E-5                   3.5000000000000004E-5    3000                     5.090736324265964E-5
1.0E-5                   3.5000000000000004E-5    4000                     5.8700731600523907E-5
1.0E-5                   3.5000000000000004E-5    5000                     6.552219866224966E-5
1.0E-5                   3.5000000000000004E-5    6000                     7.167680179313024E-5
1.0E-5                   3.5000000000000004E-5    7000                     7.731256293427765E-5
1.0E-5                   3.5000000000000004E-5    8000                     8.251806989822075E-5
1.0E-5                   3.5000000000000004E-5    9000                     8.737647595862632E-5
1.0E-5                   3.5000000000000004E-5    10000                    9.19409538843636E-5
1.0E-5                   3.5000000000000004E-5    20000                    1.2682787073313377E-4
1.0E-5                   3.5000000000000004E-5    30000                    1.481509975471859E-4
1.0E-5                   3.5000000000000004E-5    40000                    1.606547110314365E-4
1.0E-5                   3.5000000000000004E-5    50000                    1.6759625697182929E-4
1.0E-5                   3.5000000000000004E-5    60000                    1.7127826040323548E-4
1.0E-5                   3.5000000000000004E-5    70000                    1.7315473498534192E-4
1.0E-5                   3.5000000000000004E-5    80000                    1.7416177682694415E-4
1.0E-5                   3.5000000000000004E-5    90000                    1.746903268409024E-4
1.0E-5                   3.5000000000000004E-5    100000                   1.750459173339797E-4
1.0E-5                   3.5000000000000004E-5    110000                   1.7529770038380205E-4
1.0E-5                   3.5000000000000004E-5    120000                   1.7546043987347193E-4
1.0E-5                   3.5000000000000004E-5    130000                   1.7556774739343299E-4
1.0E-5                   3.5000000000000004E-5    140000                   1.7561902483362153E-4
1.0E-5                   3.5000000000000004E-5    150000                   1.7565361807623348E-4
1.0E-5                   3.5000000000000004E-5    160000                   1.7565982136758643E-4
1.0E-5                   3.5000000000000004E-5    170000                   1.7566514838177264E-4
1.0E-5                   3.5000000000000004E-5    180000                   1.756607422738095E-4
1.0E-5                   3.5000000000000004E-5    190000                   1.756583677569904E-4
1.0E-5                   3.5000000000000004E-5    200000                   1.756541575741978E-4
2.0E-5                   5.0E-6                   0                        0
2.0E-5                   5.0E-6                   0.1                      0
2.0E-5                   5.0E-6                   0.2                      0
2.0E-5                   5.0E-6                   0.30000000000000004      0
2.0E-5                   5.0E-6                   0.4                      0
2.0E-5                   5.0E-6                   0.5                      0
2.0E-5                   5.0E-6                   0.6000000000000001       0
2.0E-5                   5.0E-6                   0.7000000000000001       0
2.0E-5                   5.0E-6                   0.8                      0
2.0E-5                   5.0E-6                   0.9                      0
2.0E-5                   5.0E-6                   1                        9.615683825728671E-7
2.0E-5                   5.0E-6                   1.1                      1.7991228125404481E-6
2.0E-5                   5.0E-6                   1.2000000000000002       1.8146273512609477E-6
2.0E-5                   5.0E-6                   1.3                      1.8299606904001362E-6
2.0E-5                   5.0E-6                   1.4000000000000001       1.8452105903078963E-6
2.0E-5                   5.0E-6                   1.5                      1.8603923578277764E-6
2.0E-5                   5.0E-6                   1.6                      1.8755220240901585E-6
2.0E-5                   5.0E-6                   1.7000000000000002       1.8905259070311623E-6
2.0E-5                   5.0E-6                   1.8                      1.9054588248546494E-6
2.0E-5                   5.0E-6                   1.9000000000000001       1.920345652055912E-6
2.0E-5                   5.0E-6                   2                        1.9351864824943356E-6
2.0E-5                   5.0E-6                   5                        2.352561018148224E-6
2.0E-5                   5.0E-6                   10                       2.9627911601156297E-6
2.0E-5                   5.0E-6                   100                      8.764313011049274E-6
2.0E-5                   5.0E-6                   100                      8.764313011049274E-6
2.0E-5                   5.0E-6                   200                      1.2421241383185934E-5
2.0E-5                   5.0E-6                   300                      1.520692165085827E-5
2.0E-5                   5.0E-6                   400                      1.7555128430990642E-5
2.0E-5                   5.0E-6                   500                      1.962632052638065E-5
2.0E-5                   5.0E-6                   600                      2.149114251331022E-5
2.0E-5                   5.0E-6                   700                      2.320157849196265E-5
2.0E-5                   5.0E-6                   800                      2.4791656198805173E-5
2.0E-5                   5.0E-6                   900                      2.6282077202487648E-5
2.0E-5                   5.0E-6                   1000                     2.769096531547082E-5
2.0E-5                   5.0E-6                   2000                     3.909680417085545E-5
2.0E-5                   5.0E-6                   3000                     4.785246944865242E-5
2.0E-5                   5.0E-6                   4000                     5.521272974187286E-5
2.0E-5                   5.0E-6                   5000                     6.168944257285073E-5
2.0E-5                   5.0E-6                   6000                     6.756310407254147E-5
2.0E-5                   5.0E-6                   7000                     7.296376531535716E-5
2.0E-5                   5.0E-6                   8000                     7.797698968023117E-5
2.0E-5                   5.0E-6                   9000                     8.267927185989596E-5
2.0E-5                   5.0E-6                   10000                    8.712035381162395E-5
2.0E-5                   5.0E-6                   20000                    1.2192895557427782E-4
2.0E-5                   5.0E-6                   30000                    1.4426377257239194E-4
2.0E-5                   5.0E-6                   40000                    1.5799260336328232E-4
2.0E-5                   5.0E-6                   50000                    1.6598268747897176E-4
2.0E-5                   5.0E-6                   60000                    1.7044564662749965E-4
2.0E-5                   5.0E-6                   70000                    1.728740425752241E-4
2.0E-5                   5.0E-6                   80000                    1.7421777661876152E-4
2.0E-5                   5.0E-6                   90000                    1.7496939139954483E-4
2.0E-5                   5.0E-6                   100000                   1.7541829022970384E-4
2.0E-5                   5.0E-6                   110000                   1.757421778149033E-4
2.0E-5                   5.0E-6                   120000                   1.7594398386071107E-4
2.0E-5                   5.0E-6                   130000                   1.7605830465293023E-4
2.0E-5                   5.0E-6                   140000                   1.7613622047905767E-4
2.0E-5                   5.0E-6                   150000                   1.7617060727972205E-4
2.0E-5                   5.0E-6                   160000                   1.761933219272736E-4
2.0E-5                   5.0E-6                   170000                   1.7619395513934972E-4
2.0E-5                   5.0E-6                   180000                   1.761955788201249E-4
